createdAt,url,positivePrompt,negativePrompt,nsfw,nsfwLevel,browsingLevel,likeCount,dislikeCount,heartCount,cryCount,laughCount,commentCount,username,Model,Meta,VAE,Resource1,Resource2,Resource3,Resource4,Resource5,Resource6,socialReactions,daysOnPlatform,normalizedReactions,timePenalty,socialEngagement,timePenaltyRaw
2024-02-10 02:49:53.264000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/4c0ccb9b-8426-4e33-b4fe-bbca293efc32/width=1440/4c0ccb9b-8426-4e33-b4fe-bbca293efc32.jpeg,,,False,,1,6049,0,2659,265,612,50,16a96a384f1f345692ff4d8824a350e2e5a1c175c076d3f4056223c21c18ae29,,"Size: , Seed: , Steps: , Sampler: , Version: ",,,,,,,,8708,232,0.7489792130660727,0.04160721775327897,0.7073719953127937,0.15501380238204399
2024-02-03 11:45:27.017000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/079b552b-9ef8-419d-e104-82b2a6be4400/width=1152/079b552b-9ef8-419d-e104-82b2a6be4400.jpeg,(RAW photo best quality) (realistic photo-realistic:1.3) masterpiece an extremely delicate and beautiful extremely detailed CG unity  2k wallpaper Amazing finely detail light smile extremely detailed CG unity 8k wallpaper huge filesize ultra-detailed highres absurdres soft light (((medium hair:1.3) short bang pink hair floating hair novafrogstyle)) beautiful detailed girl detailed fingers extremely detailed eyes and face beautiful detailed nose beautiful detailed eyes long eyelashes light on face looking at viewer (closed mouth:1.2) 1girl cute young mature face (full body:1.3) ((small breasts)) realistic face realistic body beautiful detailed thigh (ulzzang-6500-v1.1:0.8) <lora:koreanDollLikeness_v15:0.4> business suit cross-laced clothes collared shirt open clothes in office detailed office open cardigan black thighhighs miniskirt black underwear unbuttoned shirt,"paintings, sketches, (worst quality:2), (low quality:2), (normal quality:2), lowres, ((monochrome)), ((grayscale)), skin spots, acnes, skin blemishes, age spot, glans, extra fingers, fewer fingers, ((watermark:2)), (white letters:1), (multi nipples), bad anatomy, bad hands, text, error, missing fingers, missing arms, missing legs, extra digit, fewer digits, cropped, worst quality, jpeg artifacts, signature, watermark, username, bad feet, {Multiple people}, blurry, poorly drawn hands, poorly drawn face, mutation, deformed, extra limbs, extra arms, extra legs, malformed limbs, fused fingers, too many fingers, long neck, cross-eyed, mutated hands, polar lowres, bad body, bad proportions, gross proportions, wrong feet bottom render, abdominal stretch, briefs, knickers, kecks, thong, {{fused fingers}}, {{bad body}},
bad-picture-chill-75v,  ng_deepnegative_v1_75t, EasyNegative, bad proportion body to legs, wrong toes, extra toes, missing toes, weird toes, 2 body, 2 pussy, 2 upper, 2 lower, 2 head, 3 hand, 3 feet, extra long leg, super long leg, mirrored image, mirrored noise, (bad_prompt_version2:0.8), aged up, old,",True,Soft,2,5570,0,3079,266,572,36,dbf49dd330e72545c290d1058fa8c2735b3cba2b338e27e1e5b4a0fa19211b18,chilloutmix_NiPrunedFp32Fix,"Size: 768x1152, Seed: 1684432449, Steps: 30, Sampler: DPM++ SDE Karras, Version: ",,"Name: koreanDollLikeness_v15, Type: lora, Weight: 0.4","Name: chilloutmix_NiPrunedFp32Fix, Type: model, Weight: N/A",,,,,8649,239,0.7435040831477356,0.04004944353626244,0.7034546396114731,0.15430577321600128
2024-04-23 14:50:05.636000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/d57e4d81-eac9-40ed-9054-1d3b82a24f49/width=832/d57e4d81-eac9-40ed-9054-1d3b82a24f49.jpeg,detailed background( Calm spring night landscape) amongst lush greenery beautiful view creeping phlox in full bloom creeping phlox early morning sunrise sky beautiful clouds dappled sunlight outdoor seating one lamp Tranquil Lake Boat on a Lake depth of field masterpiece best quality ultra-detailed very aesthetic illustration perfect composition intricate details absurdres moody lighting wisps of light no humans,"extra digit, fewer digits, cropped, worst quality, low quality, normal quality, very displeasing,  blurry, artist name,",False,,1,5876,0,2335,391,830,3,7d4f2b45ca5030c761ddedace9c9afcea27bc2979c22b25ac1c0166b6915a896,,"Size: 832x1216, Seed: 958517608, Steps: 42, Sampler: DPM++ 2M, Version: ",,,,,,,,8211,159,0.7028582034149963,0.06270789981142239,0.6401503036035738,0.16460434391069537
2024-04-10 04:15:57.821000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/00cb6f22-bd07-47d5-bd0d-e399aff68ade/width=864/00cb6f22-bd07-47d5-bd0d-e399aff68ade.jpeg,score_9 score_8_up score_7_up score_6_up score_5_up score_4_up   <lora:r3dgl0wXLP:0.7> r3dgl0w red eyes red background 1girl dark horns,"3d,",False,,1,5704,0,2409,361,793,5,bb2e5fc2c36a1acf5079f96ef3792674485d9e4688e2bdb8a053f7691ac52536,autismmixSDXL_autismmixPony,"Size: 864x1152, Seed: 2875866245, Steps: 30, Sampler: Euler a, Version: v1.8.0",sdxl_vae.safetensors,"Name: r3dgl0wXLP, Type: lora, Weight: 0.7","Name: autismmixSDXL_autismmixPony, Type: model, Weight: N/A",,,,,8113,172,0.6937639198218262,0.05811023773351903,0.6356536820883072,0.16251464515255404
2024-04-28 23:57:11.393000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/27220beb-d75d-4bad-9965-9506eb50a234/width=832/27220beb-d75d-4bad-9965-9506eb50a234.jpeg,score_9 score_8_up score_7_up  ((first person perspective)) landscape photo tron heaven ascendance god rays light gold sky  advntr underwater alien colorful ((zdzislaw beksinski))translucenttransparentreelmech mechanical parts cable wires machinery joints body suit,"score_6, score_5, score_4, simple background, blur, low quality, muscular, fairy wings,  censored, , , teeth, , furry, hair buns,",False,,1,5937,0,2158,331,946,5,bf6e9b8ec779cf580b092ea993ed071f7c2c7618149f6b8e7ca5474942a47446,,"Size: 832x1216, Seed: 171500869, Steps: 45, Sampler: LMS, Version: ",,,,,,,,8095,154,0.6920935412026725,0.06461045574854918,0.6274830854541233,0.1654690809687354
2024-08-14 17:20:49.238000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/bc6700f4-7fd3-4fc8-84ce-dcb154161850/width=1080/bc6700f4-7fd3-4fc8-84ce-dcb154161850.jpeg,"<lora:GEN 0.1v:0.8><lora:Expressive_H-000001><lora:modern_anime_screencap_v1_0:0.8>source_animescore_9score_8_upscore_7_upscore_6_updark backgroundlow light
1girlsolo<lora:age_slider_v4:1.2>adulttall femaleblack hairmedium hairbangsfull bangsstraight hairred eyespale skinskindentationpetitetoned(thick thighs:0.6)medium breasts(angry:0.6)(half-closed eyes:0.8)fighting stanceholding katanastanceblack baggy pantswhite tophigh collarone eye closedcrouchglowing eyesbeltharnesslooking at viewerflaming eyeblack background","unaestheticXL_Alb2,score_4,score_3,score_2,score_1,source_cartoon,source_pony,source_furry,worst quality,low quality,normal quality,ugly,bad hand,bad feet,bad anatomy,multiple views,text,watermark,signature,monochrome,3d,
unnatural face,unnatural body,long neck,spiral eyes,(thick lips:1.2),loli,child,teen,tall female,messy hair,ponytail,",False,,1,5619,0,2302,369,678,2,b288db33d16cfca28f3b9541d969490137f0e655a4cf7289a26896b49a8202e4,meichidarkMix_meichidarkanimxlV1,"Size: 1080x1680, Seed: 2785547559, Steps: 30, Sampler: Euler a, Version: f2.0.1v1.10.1-previous-260-gaadc0f04",,"Name: modern_anime_screencap_v1_0, Type: lora, Weight: 0.8","Name: age_slider_v4, Type: lora, Weight: 1.2","Name: GEN 0.1v, Type: lora, Weight: N/A","Name: Expressive_H-000001, Type: lora, Weight: N/A","Name: meichidarkMix_meichidarkanimxlV1, Type: model, Weight: N/A",,7921,46,0.6759465478841871,0.1541792483912955,0.5217672994928916,0.2061792922853361
2024-04-03 15:00:16.609000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/ab2daea7-2269-436b-acad-e6c73ee8af83/width=720/ab2daea7-2269-436b-acad-e6c73ee8af83.jpeg,"(1girl solo masterpiece 8k HDR) ginger girl 
character concept art of a beautiful woman leaning over red sweater falling off her shoulder cleavage extremely sexy seductive long hair luscious lips comic book art rough colored sketch 
(small breasts big hips looking at the viewer)
(simple background white background)","watermark, ugly, mutation, lowres, low quality, extra limbs, text, signature, artist name, bad anatomy, poorly drawn, malformed, deformed, blurry, out of focus, noise, dust",False,,1,5092,0,2705,334,710,6,049b262ff997f52b9a84ec608d6821e8248194198729df93e5563366b011433c,realcartoonXL_v6,"Size: 360x640, Seed: 4033382240, Steps: 40, Sampler: DPM++ 2M, Version: v1.8.0",,"Name: realcartoonXL_v6, Type: model, Weight: N/A",,,,,,7797,179,0.6644394951744617,0.055820118579525624,0.608619376594936,0.16147375544143414
2024-09-10 17:37:01.830000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/ac371696-874f-4bbb-a6ed-5f7a5bd3ae62/width=832/ac371696-874f-4bbb-a6ed-5f7a5bd3ae62.jpeg,intensely focused Viking woman warrior with curly hair hurling a burning meteorite from her hand towards the viewer the glowing sphere leaves the woman's body getting closer to the viewer leaving a trail of smoke and sparks intense battlegrounds in snowy conditions army banners swords and shields on the ground <lora:Dever_Flux_Enhancer:0.5>,,False,,1,5553,0,2226,517,842,9,3bb15ecd0d1205cde444396e7102e1fd2b23a4418e511718c58b877810ca8601,flux_dev_pruned,"Size: 832x1216, Seed: 4256041652, Steps: 20, Sampler: Euler, Version: f2.0.1v1.10.1-previous-495-g4f64f6da",,"Name: Dever_Flux_Enhancer, Type: lora, Weight: 0.5","Name: flux_dev_pruned, Type: model, Weight: N/A",,,,,7779,19,0.662769116555308,0.2511790972336452,0.41159001932166284,0.25026701779259936
2024-06-07 18:59:18.498000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c53c6b0f-ab0f-4970-8911-b9bfd66e6f21/width=768/c53c6b0f-ab0f-4970-8911-b9bfd66e6f21.jpeg,score_9 score_8_up score_7_up score_6_up 1girl beautiful white hair long hair bangs fair skin big breasts leather armor sword forest dappled sunlight upper body looking at viewer,"score_4, score_3, score_2, score_1, SDXL_general_unaestheticXL_Alb2, SDXL_semireal_unaestheticXL2v10",False,,1,5345,0,2422,305,743,9,af78d40dc11905188d73f84378c820a371605d2a91a14f8c25f165299168220a,duchaitenPonyXLNo_ponyNoScoreV40,"Size: 768x1280, Seed: 2261475806, Steps: 25, Sampler: DPM++ SDE Karras, Version: f0.0.17v1.8.0rc-latest-276-g29be1da7",,"Name: duchaitenPonyXLNo_ponyNoScoreV40, Type: model, Weight: N/A",,,,,,7767,114,0.6616555308092056,0.08352602650643193,0.5781295043027737,0.17406646025684264
2024-08-03 13:21:43.930000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/a6f968b2-1220-422d-a618-ac1e938ffa62/width=832/a6f968b2-1220-422d-a618-ac1e938ffa62.jpeg,"a digital illustration of a movie poster titled ""Finding Emo"" finding nemo parody poster featuring a depressed cartoon clownfish with black emo hair eyeliner and piercings bored expression swimming in a dark underwater scene in the background movie title in a dripping grungy font moody blue and purple color palette",,False,,1,5652,0,2082,498,2600,28,0237ad3ca9994932377f0c53f13fd1ebebb87601d2eaff215e77cfe8befeba3c,,"Size: , Seed: 419750308183444, Steps: 25, Sampler: Euler, Version: ",,,,,,,,7734,57,0.6585931700074239,0.13532801974733527,0.5232651502600887,0.1976111573464833
2024-09-04 19:05:41.445000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/e0e11f20-d392-4703-a708-600828585251/width=1024/e0e11f20-d392-4703-a708-600828585251.jpeg,The image is a digital illustration in a detailed vibrant high contrast semi-realistic art style with 90s retro futuristic anime elements without noise or comic halftone effect. The subject is a woman with dark shoulder length hair and green eyes. Her face showing a serious expression. The theme of her body is a vivid red. Her body is slender and athletic. Her body is cyborg with mechanical parts integrated into it. Her arms and chest are fully mechanical. she is wearing a red futuristic cybernetic high-tech suit with a vivid red color reminiscent of military or space gear. the background features a greenish (dark) abandined industrial setting with metallic pipes and machinery creating a sense of a dystopian or sci-fi environment. The compostition and the poses are dynamic. The composition is dominated by cool tones with a muted slightly gritty texture that enhances the gritty futuristic atmosphere.,,False,,1,5447,0,2236,419,698,8,4022a0a109d5e3276bc3133d33bace5eebe41d909baed02047a4614a776be661,,"Size: , Seed: 526419013298427, Steps: 35, Sampler: Euler, Version: ",,,,,,,,7683,25,0.6538604305864885,0.21725204246417507,0.4366083881223134,0.23484671873236782
2024-04-24 13:04:19.389000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/26cfd41c-7ced-4c28-839e-99c0498d05ea/width=832/26cfd41c-7ced-4c28-839e-99c0498d05ea.jpeg,(best quality 8K high resolution masterpiece) ultra detailed (3D CGI) black sunglasses trendy fashionable silver and black stylized angry muscle doberman on a black background countryside advertising winning photo,BadDream,False,,1,5591,0,2062,370,1165,6,c4469976a5acd0a55baed5df3b5592dda30b4680225d5dc5060aa93729517d2b,,"Size: 832x1216, Seed: 684123019, Steps: 8, Sampler: Euler, Version: ",,,,,,,,7653,158,0.6510764662212323,0.06308203202930879,0.5879944341919234,0.1647743919955373
2024-06-25 07:08:44.943000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c0ea2c31-2551-46b4-95e4-6c3ca52a0204/width=832/c0ea2c31-2551-46b4-95e4-6c3ca52a0204.jpeg,Bosstyle Silhouette of a Woman fighting a giant DARK mononoke Monster Boss resembling a ethereal fox with seven tails: Capture the essence of nostalgia and color in this vintage photograph. Dominating the scene is a meticulously detailed translucent dark-red Blood filled firefox adorned with vibrant patterns blending seamlessly with its surroundings. Its long tail composed of intricately woven ribbons in a spectrum of colors trails behind adding to the spectacle of the moment. Amidst the quietude of the night its presence exudes a sense of ancestral strength and resilience. Behind it the low-toned hues of the Milky Way cast a mesmerizing backdrop a cosmic tapestry weaving tales of both past and future. In this moment the convergence of tradition and technology of ancient wisdom and industrial progress hangs palpably in the air. atmospheric haze Film grain cinematic film still shallow depth of field highly detailed high budget cinemascope moody epic OverallDetail 2000s vintage RAW photo photorealistic candid camera color graded cinematic eye catchlights atmospheric lighting imperfections natural shallow dof,"NEG-fixl-2, easynegative, bad proportions, low resolution, bad, ugly, terrible, painting, 3d, render, comic, anime, manga, unrealistic, flat, watermark, signature, worst quality, low quality, normal quality, lowres, simple background, inaccurate limb, extra fingers, fewer fingers, missing fingers, extra arms, (extra legs:1.3), inaccurate eyes, bad composition, bad anatomy, error, extra digit, fewer digits, cropped, low res, worst quality, low quality, normal quality, jpeg artifacts, extra digit, fewer digits, trademark, watermark, artist's name, username, signature, text, words, human,",False,,1,5444,0,2167,261,637,11,60d0d5ed6f2c02fe0b5951feee212d3edef249f5f7fee4e3a703a7196c03985d,,"Size: 832x1216, Seed: 340283652, Steps: 45, Sampler: DPM++ 2M Karras, Version: ",,,,,,,,7611,96,0.6471789161098738,0.0952199332152221,0.5519589828946516,0.1793814968804832
2024-06-12 20:22:36.607000+00:00,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/3723815a-6877-4f9b-a485-4680f9e360b1/width=832/3723815a-6877-4f9b-a485-4680f9e360b1.jpeg,A closeup of fantastical image of a moon knight clad in flowing flowing robes wielding an ornate ornate blade. Their eyes are filled with power and determination as they wield the sword in a fluid dynamic motion. The moon's reflection highlights their magical power,"bad proportions, low resolution, bad, ugly, terrible, , pink skin creepy, meat skin,comic, anime, manga, unrealistic, flat, FastNegativeV2, watermark, signature, worst quality, low quality, normal quality, lowres, simple background, inaccurate limb, extra fingers, fewer fingers, missing fingers, extra arms, (extra legs:1.6), inaccurate eyes, bad composition, bad anatomy, error, extra digit, fewer digits, cropped, low res, worst quality, low quality, normal quality, jpeg artifacts, extra digit, fewer digits, trademark, watermark, artist's name, username, signature, text, words, (malformed hand:1.2), (disassembled lightsaber handle:1.5)",False,,1,5445,0,2122,334,701,8,9470fd9ff5808e31f5211512471df27134678c0425031cc386b0a989adc32d99,,"Size: 832x1216, Seed: 23241252, Steps: 40, Sampler: DPM++ 2M Karras, Version: ",,,,,,,,7567,109,0.6430957683741647,0.0865124128642632,0.5565833555099016,0.1754238127019654
